8.650674443511901789e-08
9.946226488794024360e-08
9.894767581251606942e-08
9.636858890070240591e-08
9.395520781368756933e-08
9.788271434827784422e-08
9.148604658949435068e-08
9.300161723984288630e-08
9.985321789260102410e-08
9.542222452996506057e-08
9.565193272932811730e-08
9.795217275342592456e-08
3.986623854300932468e+00
9.717389680512713080e-08
9.971673530461762210e-08
3.986623854300933800e+00
9.798205109012704178e-08
9.902605136968647352e-08
9.551395106260520943e-08
9.361701753968342186e-08
9.995134019164735390e-08
9.371198817659675614e-08
9.994773095089477993e-08
9.795519349224050964e-08
9.901544420047119140e-08
9.588861021534339043e-08
3.986623854300932468e+00
3.986623854300955117e+00
3.986623854300932912e+00
9.732865945715219634e-08
