1.115818885703745764e+04
1.619173805188506230e+04
1.342500487946780413e+04
1.197261817145749228e+04
1.370898625477383757e+04
1.578363064416005363e+04
1.639532969532387142e+04
1.670244433154399303e+04
1.157640291021634039e+04
1.360871771962382627e+04
1.063538621253277597e+04
1.382275978293342996e+04
1.589607148902381596e+04
1.393353751006142193e+04
1.182660988571957569e+04
1.468843594609903812e+04
1.308129577725180206e+04
1.114514853460579980e+04
1.343669418421848604e+04
1.428792691515715342e+04
1.085848948037356240e+04
1.450741377659777936e+04
1.350214598904727245e+04
1.220831053592646640e+04
1.398915589401450416e+04
1.672483034272172517e+04
1.901181518008511193e+04
1.185910697042192623e+04
1.684114091007372917e+04
1.547952935637370683e+04
